id,gram,termID
163,ng$,"[32, 48, 50, 61, 91, 110, 114, 119, 152, 156, 163, 170, 208, 221, 234, 248, 301, 302, 324, 337, 352, 361, 365, 379, 386, 432, 448, 456, 481, 484, 491, 494, 501, 517, 529, 538, 541, 551, 585, 588, 596, 608, 629, 635, 658, 665, 712, 713, 724, 725, 727, 738, 742, 753, 799, 804, 810, 812, 816, 832, 847, 863, 903, 910, 925, 948, 950, 980, 1013, 1044, 1058, 1086, 1089, 1090, 1108, 1113, 1143, 1146, 1166, 1168, 1176, 1182, 1221, 1226, 1253, 1258, 1265, 1273, 1282, 1303, 1306, 1307, 1315, 1327, 1333, 1342, 1368, 1398, 1401, 1411, 1417, 1427, 1435, 1441, 1460, 1479, 1509, 1513, 1518, 1537, 1545, 1548, 1587, 1592, 1620, 1632, 1646, 1652, 1654, 1661, 1666, 1671, 1694, 1700, 1703, 1712, 1713, 1731, 1737, 1749, 1754, 1770, 1775, 1777, 1779, 1780, 1783, 1786, 1796, 1806, 1831, 1840, 1854, 1866, 1872, 1884, 1888, 1915, 1957, 1963, 1972, 2037, 2038, 2052, 2068, 2078, 2081, 2085, 2089, 2090, 2094, 2095, 2115, 2118, 2123, 2125, 2144, 2145, 2151, 2160, 2172, 2179, 2210, 2213, 2217, 2218, 2229, 2254, 2271, 2272, 2279, 2288, 2290, 2292, 2294, 2297, 2300, 2301, 2309, 2334, 2352, 2357, 2363, 2374, 2376, 2377, 2383, 2413, 2429, 2439, 2465, 2467, 2471, 2483, 2485, 2503, 2508, 2510, 2514, 2531, 2552, 2561, 2563, 2574, 2589, 2593, 2594, 2619, 2621, 2623, 2625, 2627, 2629, 2659, 2674, 2680, 2687, 2708, 2722, 2731, 2739, 2767, 2770, 2772, 2797, 2810, 2834, 2872, 2880, 2882, 2884, 2900, 2914, 2932, 2948, 2951, 2959, 2963, 2973, 2985, 2989, 2992, 2993, 3017, 3021, 3034, 3037, 3038, 3048, 3050, 3059, 3075, 3078, 3079, 3085, 3102, 3105, 3111, 3129, 3133, 3137, 3139, 3156, 3158, 3179, 3185, 3199, 3201, 3202, 3213, 3249, 3251, 3288, 3315, 3361, 3368, 3374, 3385, 3397, 3415, 3422, 3432, 3433, 3434, 3441, 3442, 3443, 3448, 3450, 3457, 3465, 3468, 3472, 3514, 3526, 3539, 3541, 3542, 3548, 3561, 3575, 3586, 3587, 3590, 3635, 3652, 3655, 3656, 3668, 3702, 3721, 3723, 3731, 3743, 3758, 3762, 3775, 3779, 3786, 3793, 3822, 3823, 3832, 3837, 3838, 3839, 3843, 3852, 3857, 3867, 3871, 3881, 3894, 3896, 3906, 3918, 3958, 3971, 3977, 4000, 4001, 4002, 4007, 4009, 4025, 4048, 4049, 4069, 4073, 4148, 4166, 4167, 4176, 4180, 4182, 4185, 4190, 4200, 4224, 4242, 4250, 4256, 4258, 4281, 4282, 4283, 4289, 4291, 4293, 4294, 4297, 4298, 4305, 4315, 4323, 4332, 4346, 4364, 4381, 4413, 4424, 4438, 4443, 4456, 4471, 4472, 4476, 4478, 4490, 4517, 4525, 4551, 4553, 4554, 4555, 4577, 4612, 4638, 4643, 4650, 4659, 4662, 4664, 4676, 4687, 4694, 4705, 4723, 4733, 4743, 4745, 4750, 4757, 4761, 4782, 4787, 4788, 4813, 4841, 4842, 4868, 4869, 4876, 4885, 4890, 4940, 4945, 4950, 4955, 4967, 4970, 4979, 4984, 4988, 4998, 5024, 5034, 5062, 5081, 5085, 5102, 5116, 5121, 5122, 5134, 5168, 5193, 5213, 5221, 5258, 5272, 5273, 5281, 5285, 5287, 5296, 5329, 5332, 5333, 5390, 5392, 5395, 5397, 5403, 5405, 5409, 5410, 5411, 5413, 5418, 5423, 5437, 5457, 5458, 5459, 5487, 5490, 5491, 5494, 5496, 5511, 5513, 5522, 5545, 5552, 5562, 5563, 5586, 5591, 5603, 5609, 5610, 5645, 5651, 5671, 5673, 5680, 5690, 5700, 5706, 5731, 5742, 5754, 5755, 5767, 5775, 5779, 5780, 5787, 5797, 5844, 5846, 5847, 5851, 5854, 5855, 5856, 5859, 5861, 5895, 5897, 5927, 5940, 5967, 5976, 5984, 5990, 6006, 6018, 6026, 6057, 6087, 6117, 6120, 6123, 6139, 6141, 6146, 6155, 6156, 6167, 6175, 6191, 6194, 6201, 6206, 6211, 6232, 6242, 6282, 6286, 6293, 6309, 6311, 6325, 6326, 6340, 6347, 6350, 6362, 6366, 6372, 6382, 6383, 6397, 6420, 6427, 6437, 6439, 6441, 6462, 6467, 6496, 6502, 6504, 6534, 6535, 6536, 6560, 6562, 6567, 6574, 6578, 6604, 6655, 6662, 6711, 6715, 6743, 6744, 6748, 6754, 6766, 6797, 6809, 6811, 6815, 6816, 6830, 6838, 6843, 6846, 6862, 6880, 6904, 6908, 6914, 6932, 6953, 6959, 6981, 7026, 7040, 7047, 7065, 7066, 7067, 7070, 7073, 7078, 7104, 7122, 7128, 7133, 7137, 7138, 7141, 7144, 7168, 7169, 7170, 7172, 7175, 7184, 7194, 7195, 7199, 7202, 7206, 7209, 7231, 7232, 7241, 7278, 7285, 7303, 7316, 7322, 7328, 7329, 7337, 7339, 7368, 7373, 7388, 7390, 7398, 7402, 7415, 7416, 7422, 7472, 7476, 7480, 7490, 7491, 7496, 7506, 7514, 7519, 7521, 7540, 7565, 7580, 7590, 7604, 7614, 7619, 7640, 7644, 7669, 7671, 7675, 7686, 7698, 7701, 7708, 7718, 7726, 7742, 7752, 7753, 7769, 7770, 7775, 7784, 7791, 7805, 7809, 7819, 7824, 7830, 7838, 7846, 7847, 7848, 7849, 7851, 7875, 7887, 7891, 7938, 7959, 7978, 7980, 7981, 7991, 8001, 8005, 8013, 8021, 8024, 8029, 8036, 8046, 8055, 8064, 8138, 8143, 8159, 8166, 8171, 8173, 8185, 8188, 8208, 8220, 8235, 8243, 8254, 8264, 8280, 8284, 8288, 8291, 8294, 8307, 8334, 8338, 8343, 8349, 8350, 8354, 8355, 8359, 8365, 8370, 8378, 8379, 8391, 8406, 8411, 8417, 8424, 8426, 8475, 8486, 8524, 8536, 8545, 8550, 8551, 8577, 8587, 8603, 8636, 8637, 8638, 8663, 8671, 8672, 8679, 8684, 8687, 8747, 8755, 8768, 8774, 8781, 8821, 8822, 8825, 8838, 8842, 8843, 8882, 8928, 8936, 8945, 8954, 8963, 8969, 8988, 8993, 8994, 8998, 9004, 9013, 9015, 9031, 9054, 9060, 9081, 9088, 9092, 9102, 9120, 9123, 9126, 9128, 9130, 9132, 9178, 9183, 9190, 9201, 9216, 9242, 9243, 9244, 9248, 9257, 9281, 9289, 9311, 9335, 9344, 9348, 9349, 9377, 9379, 9387, 9409, 9418, 9435, 9455, 9471, 9484, 9506, 9518, 9520, 9522, 9525, 9560, 9571, 9574, 9587, 9608, 9637, 9653, 9663, 9667, 9671, 9673, 9682, 9688, 9694, 9695, 9698, 9717, 9727, 9728, 9752, 9773, 9776, 9781, 9785, 9793, 9795, 9816, 9831, 9839, 9841, 9851, 9853, 9860, 9864, 9869, 9883, 9910, 9964, 9971, 9984, 10003, 10008, 10010, 10021, 10064, 10070, 10077, 10079, 10080, 10095, 10103, 10115, 10116, 10125, 10157, 10161, 10179, 10182, 10205, 10206, 10244, 10276, 10284, 10288, 10290, 10292, 10304, 10305, 10308, 10323, 10327, 10331, 10358, 10363, 10367, 10370, 10371, 10380, 10385, 10392, 10401, 10406, 10419, 10421, 10433, 10484, 10485, 10486, 10487, 10500, 10513, 10517, 10543, 10551, 10558, 10567, 10572, 10587, 10621, 10625, 10627, 10634, 10648, 10673, 10682, 10687, 10699, 10731, 10740, 10747, 10755, 10770, 10774, 10775, 10779, 10791, 10794, 10841, 10845, 10862, 10878, 10898, 10909, 10917, 10923, 10924, 10925, 10927, 10960, 10971, 10975, 10994, 11018, 11052, 11070, 11095, 11098, 11114, 11118, 11121, 11128, 11161, 11180, 11188, 11205, 11219, 11225, 11229, 11241, 11262, 11272, 11276, 11282, 11292, 11296, 11297, 11303, 11332, 11339, 11358, 11365, 11382, 11383, 11392, 11401, 11408, 11413, 11425, 11427, 11431, 11441, 11463, 11502, 11507, 11550, 11556, 11580, 11633, 11655, 11684, 11696, 11697, 11709, 11713, 11714, 11719, 11722, 11725, 11732, 11779, 11786, 11788, 11794, 11795, 11799, 11817, 11827, 11831, 11862, 11865, 11867, 11879, 11895, 11909, 11922, 11952, 11963, 11973, 11981, 12029, 12042, 12051, 12053, 12057, 12073, 12090, 12095, 12160, 12169, 12184, 12187, 12188, 12190, 12229, 12241, 12247, 12274, 12288, 12306, 12307, 12309, 12318, 12322, 12324, 12452, 12462, 12464, 12467, 12484, 12490, 12504, 12527, 12532, 12548, 12551, 12571, 12577, 12580, 12602, 12636, 12643, 12652, 12681, 12719, 12733]"
164,$to,"[33, 52, 93, 95, 341, 353, 471, 549, 643, 829, 892, 987, 988, 1037, 1241, 1578, 1681, 1757, 2093, 2192, 2376, 2497, 2544, 2647, 2809, 2830, 3012, 3067, 3111, 3352, 4027, 4218, 4632, 4859, 5068, 5181, 5452, 5504, 5553, 5803, 6689, 6912, 7646, 7808, 7863, 7933, 8112, 8146, 8153, 8370, 8412, 8413, 8511, 8531, 8638, 8772, 8878, 9018, 9237, 9522, 9874, 9916, 9955, 10008, 10026, 10502, 10535, 10652, 11046, 11230, 11803, 12207, 12252, 12366, 12604]"
165,tor,"[33, 63, 126, 309, 482, 601, 612, 645, 739, 1075, 1491, 1541, 1586, 1619, 1626, 1663, 1692, 1701, 1722, 1772, 1811, 1874, 1893, 1941, 2166, 2192, 2364, 2464, 2519, 2611, 2652, 2656, 2881, 3145, 3200, 3228, 3255, 3606, 3643, 3644, 3770, 3845, 3869, 4206, 4267, 4323, 4353, 4547, 4642, 4703, 4976, 4999, 5006, 5008, 5136, 5137, 5145, 5183, 5194, 5352, 5381, 5546, 5576, 5597, 5683, 5700, 5707, 5778, 5810, 5899, 6025, 6069, 6157, 6277, 6442, 6519, 6651, 6825, 6899, 6919, 7010, 7179, 7310, 7504, 7543, 7566, 7734, 7824, 7869, 7967, 8033, 8057, 8092, 8148, 8231, 8279, 8412, 8696, 8885, 8889, 8939, 8974, 9175, 9275, 9386, 9441, 9736, 9740, 9955, 10051, 10499, 10891, 11064, 11305, 11451, 11479, 11506, 11734, 11789, 11832, 11854, 11876, 11900, 12072, 12216, 12252, 12413, 12483, 12624, 12700, 12750]"
166,oro,"[33, 3120, 3225, 3916, 4029, 4314, 4318, 5001, 5137, 5696, 6369, 6757, 7898, 9772, 11064, 11318, 11493, 11763]"
167,ron,"[33, 302, 480, 511, 563, 1668, 1882, 1902, 1969, 2133, 2699, 3269, 3596, 5074, 5497, 5653, 6139, 6369, 6428, 6458, 6518, 7150, 7449, 7527, 7668, 7813, 7860, 8090, 8306, 8373, 8538, 8569, 8676, 8690, 8699, 8725, 8906, 9378, 9793, 9902, 9970, 10024, 10112, 10143, 10380, 11509, 11536, 11807, 12021, 12106, 12127, 12154, 12226, 12417]"
168,ont,"[33, 188, 200, 206, 290, 714, 771, 924, 962, 1039, 1420, 1428, 1574, 1663, 1772, 1824, 2068, 2345, 2514, 2569, 2679, 2697, 2745, 2805, 2817, 2859, 2902, 3086, 3280, 3325, 3384, 3409, 3602, 3796, 3835, 3866, 3957, 4030, 4169, 4212, 4300, 4346, 4429, 4487, 4714, 4867, 4920, 5132, 5200, 5309, 5321, 5340, 5498, 5548, 5990, 5999, 6078, 6197, 6252, 6269, 6282, 6428, 6432, 6458, 6518, 6679, 6704, 6825, 6843, 7024, 7411, 7449, 7472, 7722, 7917, 8014, 8121, 8175, 8231, 8261, 8600, 8699, 9028, 9049, 9079, 9081, 9161, 9187, 9378, 9434, 9559, 9568, 9672, 9823, 9925, 9939, 10125, 10239, 10246, 10352, 10528, 10703, 10756, 10805, 10856, 10987, 11084, 11354, 11364, 11472, 11507, 11602, 11680, 11750, 12226, 12249, 12358, 12379, 12415, 12635]"
169,nto,"[33, 1211, 2338, 2805, 3629, 4206, 5308, 6442, 7059, 8783, 9845, 10128, 10352, 10891, 12481, 12668]"
170,to$,"[33, 977, 2020, 2805, 2866, 2984, 3629, 4412, 5517, 6556, 7384, 7596, 7884, 7939, 8229, 8250, 8999, 9011, 9447, 9712, 9805, 9892, 9987, 10033, 10218, 10502, 10533, 10723, 11746, 11978, 12533, 12668, 12739]"
171,exc,"[34, 710, 784, 810, 1800, 2031, 2321, 2415, 2439, 2556, 2742, 2824, 3183, 3264, 3556, 3566, 3670, 3926, 3961, 4506, 5022, 5384, 6599, 6708, 8364, 8365, 8705, 9242, 9617, 10894, 10961, 11224, 11560]"
172,xch,"[34, 2415, 3264, 3961, 9242, 10894]"
173,cha,"[34, 106, 118, 246, 287, 607, 735, 852, 881, 918, 1064, 1088, 1275, 1871, 2051, 2152, 2158, 2161, 2169, 2394, 2396, 2465, 2831, 2938, 2942, 3014, 3198, 3264, 3340, 3433, 3441, 3454, 3620, 3641, 3901, 3961, 3982, 4142, 4281, 4317, 4802, 4945, 5169, 5306, 5310, 5390, 5456, 5577, 6283, 6835, 7355, 7374, 7390, 7474, 7783, 7785, 7846, 7879, 7909, 7912, 7918, 7924, 8132, 8181, 8284, 8305, 8399, 8570, 8838, 8845, 9048, 9193, 9242, 9281, 9381, 9856, 10012, 10089, 10265, 10580, 10748, 10808, 10899, 11166, 11226, 11247, 11275, 11389, 11525, 11773, 12146, 12547, 12619]"
174,han,"[34, 359, 607, 726, 735, 843, 1088, 1275, 1587, 1775, 2014, 2169, 2394, 2465, 2580, 2725, 2739, 2831, 2942, 3096, 3100, 3264, 3340, 3433, 3441, 3489, 3641, 3937, 3961, 4184, 4802, 5043, 5058, 5287, 5520, 5577, 5739, 6062, 6131, 6887, 7166, 7358, 7390, 7609, 7879, 8286, 8325, 8378, 8381, 8570, 9242, 9738, 9795, 10265, 10580, 10748, 10899, 10975, 11124, 11275, 11374, 11389, 11415, 11697, 11821, 11998, 12044, 12280, 12526, 12547]"
175,ang,"[34, 252, 726, 1088, 1223, 1492, 1774, 2394, 2465, 2739, 2772, 2831, 2844, 3019, 3077, 3103, 3264, 3374, 3441, 3902, 3961, 4118, 4180, 4509, 4643, 4802, 4832, 4922, 5032, 5287, 5403, 5404, 5855, 6351, 7154, 7370, 7379, 7413, 7426, 7528, 7697, 7858, 7990, 8036, 8081, 8171, 8173, 8217, 8280, 8367, 8378, 8557, 8988, 9231, 9242, 9336, 9893, 10092, 10105, 10308, 10524, 10748, 10832, 10897, 10899, 10975, 11078, 11275, 11378, 11485, 11883, 11890, 11914, 12055, 12348, 12399, 12547]"
176,nge,"[34, 252, 333, 396, 714, 1088, 1223, 2133, 2158, 2161, 2394, 2444, 2699, 2831, 2844, 3019, 3077, 3264, 3308, 3902, 3961, 4509, 4668, 4708, 4714, 4802, 4832, 4922, 4928, 5833, 5855, 5905, 5977, 6248, 6351, 6385, 7095, 7290, 7370, 7379, 7528, 7925, 7928, 7990, 8062, 8081, 8103, 8217, 8367, 8557, 9066, 9336, 9804, 9943, 10092, 10284, 10324, 10524, 10748, 10899, 10996, 11117, 11275, 11485, 11797, 11890, 12146, 12348, 12547, 12745]"
177,ge$,"[34, 106, 217, 252, 356, 547, 575, 584, 620, 754, 801, 890, 1088, 1116, 1170, 1476, 1742, 1750, 1836, 1944, 1950, 1967, 2158, 2216, 2325, 2411, 2654, 2830, 2840, 2844, 3013, 3056, 3077, 3103, 3136, 3200, 3333, 3527, 3902, 3973, 4084, 4223, 4275, 4358, 4403, 4514, 4622, 4744, 4785, 5010, 5094, 5164, 5222, 5230, 5796, 5824, 6024, 6390, 6456, 6726, 6752, 6913, 6928, 6992, 7083, 7155, 7290, 7301, 7474, 7703, 7918, 7928, 7974, 7996, 8103, 8450, 8516, 8595, 8808, 9066, 9082, 9315, 9404, 9498, 9578, 9651, 9724, 9764, 10092, 10319, 10387, 10393, 10450, 10545, 10592, 10834, 11023, 11037, 11055, 11066, 11117, 11247, 12022, 12091, 12161, 12258, 12348, 12362, 12381, 12547, 12745]"
178,$wa,"[35, 142, 427, 508, 540, 933, 1116, 1244, 1943, 2048, 2168, 2456, 2473, 2524, 2685, 2813, 2820, 2977, 3293, 3353, 3413, 3485, 3708, 3918, 4524, 4691, 4853, 4861, 4933, 4951, 5256, 5334, 5585, 5670, 5758, 5902, 5940, 5944, 5975, 6354, 6813, 7282, 7373, 7396, 7514, 7581, 7784, 7816, 8036, 8066, 8072, 8113, 8116, 8156, 8244, 8319, 9342, 9461, 9539, 9786, 9981, 10266, 10273, 10281, 10616, 11044, 11330, 11494, 11604, 11862, 11877, 11897, 12609, 12752]"
179,wal,"[35, 142, 1608, 1943, 2977, 3708, 4861, 4951, 5670, 6241, 6847, 8116, 9539, 11044, 11578, 12523, 12609]"
180,all,"[35, 130, 207, 223, 343, 408, 485, 498, 505, 515, 661, 671, 777, 819, 987, 1072, 1158, 1282, 1291, 1559, 1564, 1641, 1714, 1719, 1768, 1988, 2010, 2069, 2102, 2103, 2131, 2137, 2155, 2158, 2161, 2201, 2315, 2376, 2428, 2490, 2500, 2504, 2554, 2593, 2597, 2645, 2688, 2694, 2765, 2828, 2921, 2985, 3183, 3258, 3327, 3331, 3380, 3399, 3411, 3443, 3519, 3592, 3739, 3810, 3932, 3934, 3937, 4003, 4027, 4053, 4092, 4290, 4359, 4401, 4475, 4622, 4626, 4653, 4706, 4784, 4808, 4844, 4871, 4875, 4896, 4945, 5048, 5142, 5172, 5174, 5202, 5385, 5435, 5460, 5471, 5540, 5575, 5588, 5740, 5809, 5813, 5815, 5820, 5852, 5880, 5915, 5925, 5946, 6069, 6128, 6230, 6241, 6251, 6294, 6362, 6429, 6492, 6523, 6687, 6742, 6751, 6773, 6787, 6804, 6834, 6977, 7068, 7074, 7108, 7120, 7183, 7261, 7327, 7333, 7344, 7363, 7374, 7407, 7448, 7495, 7512, 7607, 7632, 7702, 7762, 7823, 7901, 8147, 8174, 8212, 8270, 8393, 8406, 8456, 8513, 8679, 8703, 8749, 8879, 8883, 8992, 9168, 9356, 9423, 9434, 9471, 9539, 9562, 9598, 9642, 9644, 9671, 9751, 9898, 9915, 9986, 10066, 10143, 10242, 10256, 10349, 10424, 10437, 10599, 10680, 10936, 10976, 10986, 11001, 11044, 11072, 11212, 11242, 11455, 11530, 11609, 11807, 12007, 12032, 12047, 12093, 12146, 12167, 12183, 12330, 12338, 12350, 12479, 12523, 12524, 12532, 12539, 12572, 12592, 12617, 12680, 12681]"
181,ll$,"[35, 55, 81, 189, 320, 322, 329, 347, 373, 521, 576, 663, 671, 777, 940, 1016, 1032, 1072, 1158, 1301, 1739, 1925, 1977, 2093, 2185, 2191, 2273, 2554, 2721, 3030, 3399, 3405, 3531, 3601, 3858, 3976, 4003, 4005, 4032, 4053, 4199, 4246, 4670, 4752, 4801, 4871, 4896, 5154, 5298, 5575, 5741, 5892, 6323, 6385, 6478, 6728, 6802, 6957, 6998, 7120, 7183, 7361, 7407, 7478, 7878, 7901, 8174, 8212, 8703, 9116, 9308, 9371, 9423, 9643, 9644, 9729, 9751, 10241, 10504, 11242, 11587, 11596, 11737, 11775, 12047, 12093, 12124, 12137, 12592, 12610, 12680, 12695, 12705]"
182,tre,"[36, 276, 414, 861, 889, 1335, 1478, 1971, 2025, 2105, 2130, 2299, 2336, 2467, 2638, 3086, 3402, 3407, 3624, 3985, 4522, 4533, 4681, 5859, 6136, 6232, 6246, 6330, 6398, 6457, 6481, 6508, 6632, 7194, 7862, 7942, 8015, 8346, 8677, 8707, 8949, 9005, 9185, 9332, 9338, 9674, 9779, 9800, 9886, 10130, 10402, 10517, 10543, 10821, 10930, 10959, 11082, 11313, 11839, 11918, 12045, 12701]"
183,ree,"[36, 143, 439, 469, 644, 753, 885, 1549, 1820, 1936, 2025, 2252, 2336, 2587, 2776, 2898, 3201, 3356, 3482, 3975, 4242, 4409, 5291, 5326, 5419, 6210, 6323, 6622, 7033, 7242, 7303, 7479, 7537, 7577, 7738, 7829, 8755, 8791, 8955, 9382, 9395, 9475, 9688, 9695, 10237, 10287, 10395, 10598, 10615, 10725, 10859, 11095, 11151, 11310, 11942, 12047, 12609, 12661, 12701, 12716]"
184,eet,"[36, 551, 1192, 2701, 2703, 3386, 4616, 5583, 7001, 7242, 8218, 8955, 10598, 11095, 11563, 11729, 12312]"
185,et$,"[36, 41, 79, 371, 404, 444, 708, 732, 994, 1132, 1192, 1448, 1536, 1542, 1556, 1636, 1726, 1849, 2202, 2397, 2410, 2565, 2701, 2703, 2768, 2819, 3381, 3386, 4197, 4225, 4616, 4952, 5157, 5719, 5817, 5853, 6114, 6298, 6364, 6950, 7020, 7484, 7755, 8423, 8449, 8532, 8955, 9105, 9213, 9351, 9443, 9521, 9702, 9753, 9811, 9832, 10129, 10405, 10802, 11005, 11192, 11245, 11669, 11764, 12246, 12253, 12312, 12499, 12517, 12659]"
186,jou,"[37, 2570, 3284, 7940]"
187,our,"[37, 99, 346, 496, 822, 864, 1066, 1175, 1254, 1328, 1332, 1579, 1789, 1827, 1983, 2018, 2276, 2357, 2544, 2570, 2756, 2861, 3108, 3284, 3668, 3673, 4268, 4275, 4615, 4936, 5144, 5500, 5504, 5676, 5978, 6043, 6726, 6778, 7080, 7124, 7265, 7406, 7795, 7940, 8085, 8193, 8281, 9043, 9218, 9399, 9498, 9735, 9824, 9908, 9916, 10008, 10021, 10418, 10483, 10885, 10970, 11070, 12458, 12688]"
188,urn,"[37, 113, 122, 596, 1025, 1602, 1785, 2116, 2339, 2570, 3257, 3284, 3432, 4459, 4693, 5121, 5303, 5353, 5789, 7030, 7406, 7657, 7940, 9564, 9758, 10425, 11598]"
189,rna,"[37, 433, 1198, 1210, 1326, 1602, 2570, 3152, 3435, 3825, 4359, 6523, 6819, 6983, 8096, 8163, 8207, 8434, 9307, 9456, 9564, 10555, 11223, 11632, 11990, 12072]"
190,nal,"[37, 53, 433, 480, 493, 746, 970, 990, 1060, 1096, 1178, 1220, 1769, 1801, 1805, 2004, 2086, 2103, 2137, 2349, 2379, 2404, 2407, 2428, 2570, 2645, 2751, 2782, 3152, 3161, 3183, 3360, 3695, 3783, 3825, 3829, 3909, 3911, 3932, 4078, 4123, 4150, 4359, 4528, 4706, 4875, 4949, 4957, 4958, 5072, 5108, 5202, 5266, 5335, 5370, 5483, 5842, 5920, 6176, 6331, 6523, 6676, 6708, 6719, 6773, 6863, 6938, 6952, 6983, 7003, 7074, 7266, 7299, 7333, 7424, 7704, 7993, 8023, 8096, 8099, 8207, 8393, 8513, 8526, 8616, 8722, 8903, 9052, 9307, 9458, 9471, 9771, 9887, 9969, 10017, 10148, 10191, 10244, 10275, 10326, 10447, 10555, 10609, 10681, 10881, 11632, 11731, 11735, 11851, 12279, 12306, 12409, 12481]"
191,sel,"[38, 61, 521, 740, 1985, 2747, 3030, 3493, 3707, 3827, 4333, 4719, 5111, 5220, 5798, 6307, 6421, 6460, 6646, 7016, 7044, 7374, 7878, 8277, 8701, 9201, 9246, 9357, 10098, 10676, 12087, 12142, 12749]"
192,ele,"[38, 740, 1225, 1419, 1529, 1859, 1882, 1969, 2106, 2204, 2237, 2401, 2418, 2421, 2614, 2665, 3116, 3140, 3493, 3701, 3747, 3750, 3760, 4234, 4304, 4404, 4790, 4832, 5041, 5363, 5485, 5576, 5597, 5613, 6019, 6046, 6071, 6103, 6438, 6460, 6953, 7044, 7289, 7386, 7402, 7635, 7890, 7956, 8089, 8159, 8562, 8676, 8701, 8725, 8861, 9201, 9219, 9246, 9740, 9904, 9934, 10143, 10199, 10311, 10586, 10913, 10952, 11386, 11535, 11603, 11626, 11805, 12014, 12042, 12106, 12397, 12418, 12574, 12687]"
193,lec,"[38, 740, 804, 821, 1112, 1292, 1882, 1969, 2204, 2243, 2384, 2418, 2421, 2715, 3116, 3493, 3760, 4094, 4304, 4404, 5085, 5425, 5485, 5576, 5597, 5939, 6046, 6071, 6460, 7044, 7635, 7655, 7834, 8562, 8676, 8725, 8948, 9108, 9200, 9201, 9904, 10143, 10586, 10786, 10887, 11603, 11802, 11805, 12574]"
194,cts,"[38, 533, 2715, 3168, 6710, 9699, 10805, 11032, 11196, 11898, 12347]"
195,ts$,"[38, 233, 237, 533, 1422, 2715, 2912, 2949, 3168, 3962, 4075, 4210, 5375, 5737, 6449, 6618, 6710, 6804, 7294, 7347, 7811, 7997, 9699, 9838, 9963, 10224, 10232, 10281, 10593, 10758, 11196, 11875, 11882, 11898, 11986, 12120, 12347, 12505]"
196,$dr,"[39, 782, 1522, 1948, 2414, 2526, 2597, 2696, 2698, 2710, 2848, 2870, 2989, 2993, 3094, 3214, 3412, 4069, 4315, 4364, 4437, 4458, 4669, 4734, 4870, 5049, 5154, 5198, 5396, 5679, 6236, 6443, 7141, 7172, 7794, 7896, 8353, 8392, 8897, 9039, 9126, 9463, 9839, 10170, 10242, 10646, 11114, 11220, 11258, 12652]"
197,dro,"[39, 782, 2269, 2710, 2989, 4609, 5485, 7306, 8104, 8251, 10154, 11220, 11822, 12599]"
198,rop,"[39, 782, 1053, 1117, 1354, 1355, 1485, 1951, 2189, 2346, 2573, 2675, 2971, 2989, 3015, 3632, 3692, 4341, 4361, 4737, 5139, 6229, 6597, 6606, 6616, 7983, 8215, 8251, 8359, 8471, 8493, 8520, 8593, 8793, 8834, 8942, 9479, 10071, 10471, 10785, 11518, 11582, 11660, 11898, 12444, 12702]"
199,opp,"[39, 1415, 1787, 1891, 1960, 2057, 2609, 2872, 2989, 3170, 3863, 4456, 4650, 5164, 7725, 8083, 8112, 8558, 8638, 9002, 9611, 10026, 11412, 12364]"
200,ppe,"[39, 989, 1340, 1408, 1415, 2094, 2151, 2259, 2344, 2609, 3040, 3816, 3863, 4130, 4198, 4209, 4342, 4717, 5014, 5206, 5277, 5368, 6008, 6358, 6636, 6816, 7420, 7613, 8037, 8112, 8247, 8558, 8688, 9119, 9146, 9618, 9637, 9639, 9675, 9721, 10222, 10498, 10707, 10825, 11412, 11744, 12364, 12545]"
201,ped,"[39, 149, 989, 1415, 1466, 1600, 2259, 2344, 2459, 4130, 4158, 4288, 4405, 4953, 4980, 5014, 5368, 5656, 6008, 6553, 6636, 7420, 7902, 8037, 8112, 8610, 9119, 9639, 9675, 9783, 10072, 10222, 10498, 10707, 10825, 11054, 11102, 11177, 11217]"
202,epr,"[40, 475, 816, 1422, 1766, 2209, 4096, 5911, 6057, 6233, 7071, 7447, 8009, 8489, 8949, 10357, 10846, 11535, 11557, 11767]"
203,pre,"[40, 62, 84, 89, 191, 215, 267, 336, 454, 475, 476, 543, 548, 589, 816, 817, 913, 1069, 1099, 1182, 1395, 1422, 1652, 1766, 1811, 1895, 1931, 2033, 2209, 2239, 2285, 2337, 2383, 2457, 2462, 2657, 2968, 3032, 3043, 3062, 3423, 3809, 3823, 3847, 3850, 3984, 4096, 4152, 4391, 4419, 4742, 4891, 4897, 4899, 5055, 5069, 5175, 5220, 5259, 5318, 5450, 5546, 5600, 5641, 5671, 5775, 5860, 6057, 6094, 6140, 6200, 6233, 6548, 6605, 6710, 6776, 6828, 6994, 7050, 7060, 7117, 7148, 7270, 7447, 7452, 7491, 7686, 7724, 7736, 7738, 7754, 7973, 8005, 8009, 8077, 8279, 8321, 8460, 8516, 8537, 8692, 8714, 8853, 8885, 8922, 8949, 8964, 9105, 9171, 9173, 9179, 9277, 9449, 9588, 9589, 9698, 9948, 9971, 10110, 10113, 10287, 10288, 10295, 10314, 10419, 10529, 10758, 10795, 10846, 10951, 10997, 11265, 11284, 11333, 11539, 11589, 11682, 11767, 11834, 12102, 12275, 12312, 12464, 12480, 12646, 12678]"
